seller_id,seller_zip_code_prefix,seller_city,seller_state,first_name,family_name,status,salary
5058e8c1e82653974541e83690655b4a,8583,itaquaquecetuba,SP,Jessica,Chang,senior,69870
cd2169d9f31ff6fbb9ca3373b0c9e354,28633,nova friburgo,RJ,Leslie,Morales,senior,128542
15aec03fe4cf30dfa574cf550f5ff5ff,21862,rio de janeiro,RJ,James,Olson,senior,89654
9674754b5a0cb32b638cec001178f799,4438,sao paulo,SP,Julie,Mckee,junior,92951
c161d1327ebc3a156c09582ab2f59f6c,3521,sao paulo,SP,Katherine,Johnson,junior,86693
4d232b78ab7ef10393dc3807d827bc0d,30120,belo horizonte,MG,Vanessa,Crawford,junior,54249
23ff42c4bf1f8f16cddb19d8b972974a,37975,itau de minas,MG,Richard,Mcgee,top management,75270
d3dcf0604eabf0224fbd5948b5e02f69,3654,sao paulo,SP,Hannah,Maddox,manager,66177
49067458c68f7701fd334ce326accbe0,36050,juiz de fora,MG,Ebony,Mitchell,manager,50887
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC,Tabitha,Zimmerman,top management,107344
35281d148dcf7134bae913c57db4e6da,5171,sao paulo,SP,Donna,Miller,top management,63768
76833248bbc0e65a0293ec62023e4396,16200,birigui,SP,Emily,Cooper,senior,64061
48e5ee06fb2dc74df1c711a9b6dfac2a,35540,oliveira,MG,Brian,Farrell,junior,62512
2cb6eb1b7185064167657fa09f541105,34710,sabara,MG,Thomas,Finley,junior,82471
0f7eea709efdf942b5f95c7516dbacd7,19865,pedrinhas paulista,SP,Taylor,Hill,top management,55904
54583ab379489add547fe47b628db589,9810,sao bernardo do campo,SP,Roy,Davis,manager,129582
51e0557bc7b86de13e946c60ee91ce39,31510,belo horizonte,MG,Tracy,Thompson,senior,85696
0bebbb2cea103a4a020c95d43fd7d754,2515,sao paulo,SP,Brittney,Lewis,top management,113827
9da1ca0bef29ee170e541927a5aeabdc,15500,votuporanga,SP,Donna,Mcconnell,junior,94741
6c7d50c24b3ccd2fd83b44d8bb34e073,19025,presidente prudente,SP,Courtney,Allen,senior,54285
3faf68a3b0af94b10bac70d86077be49,13825,holambra,SP,Jeremy,Warren,junior,75440
05feb94f19d094d4b0f9281f0b1d4c99,8752,mogi das cruzes,SP,Mary,Wilkinson,senior,61941
f650a9708fa1bab22bdd8d3a818cc415,88901,ararangua,SC,Megan,Brown,junior,118690
5cbbd5a299cab112b7bf23862255e43e,83324,pinhais,PR,Benjamin,Lawson,top management,111547
07d75e33f2750d97d467fb57e4dfdd8a,2117,sao paulo,SP,Rachel,Martinez,top management,124302
8a8835a43bda99fd37310ad76c457510,9540,sao caetano do sul,SP,Brian,Foster,senior,62811
ca3bd7cd9f149df75950150d010fe4a2,4361,sao paulo,SP,Brandon,Weaver,manager,93739
323ce52b5b81df2cd804b017b7f09aa7,3306,sao paulo,SP,Ronald,Swanson,senior,92639
ebd1417732defaf66c50b5a800eb293e,86047,londrina,PR,Molly,Martinez,junior,113760
76ea5315acb3f5f7ade3cd261faf922a,4213,sao paulo,SP,Kenneth,Franklin,manager,62390
4b1eaadf791bdbbad8c4a35b65236d52,14092,ribeirao preto,SP,Mary,Lara,senior,107084
4cc43a222a0f94910728b62b97a8c5f8,14026,ribeirao preto,SP,Nicole,Nichols,manager,86907
bc503e244f187939d10c92a5c8e378ce,16200,birigui,SP,Daniel,Garrett,senior,54966
b6f52e346160519c24a23af05410ad32,1254,sao paulo,SP,Dominique,Adams,senior,93911
70125af26c2d6d4ef401a1d02ae7701f,74435,goiania,GO,Kari,Moore,top management,116121
c84592044b180dec206770c38603814b,1026,sao paulo,SP,Mary,Williams,senior,83220
1caf283236cd69af44cbc09a0a1e7d32,26020,nova iguacu,RJ,Joshua,Ruiz,manager,69590
ba90964cff9b9e0e6f32b23b82465f7b,7140,guarulhos,SP,Erin,Ross,senior,86776
5e9f5bd34e0830569f05c9d4f56e04a8,90560,porto alegre,RS,Alyssa,Mccullough,top management,77169
15fa791d5e017f66402dc28c44480657,3307,sao paulo,SP,Nicole,Frazier,top management,54499
20d83f3ef0e6925fd74bfd59170babf7,2804,sao paulo,SP,Tiffany,Snyder,senior,120423
59417c56835dd8e2e72f91f809cd4092,13480,limeira,SP,Barbara,Hamilton,junior,55555
a13580f0e8f782b7a543885a0ef99f08,22790,rio de janeiro,RJ,Christine,Reeves,manager,104298
ccada0ef508e698917a6eab263375905,85948,pato bragado,PR,Carrie,Bradford,top management,73105
4bde6149c15cf7e177b36fa060dd6de8,99500,carazinho,RS,Katie,Baker,manager,87155
fe1bbc5feda5c8979a8a1b3b2512d5a6,38680,arinos,MG,Jennifer,Curtis,manager,57364
23a0ffca143a15b9b5bbdb7d552f626a,13520,sao pedro,SP,Lisa,Richards,top management,68888
32b8764b4ef628b53608fc34011fcc13,88504,lages,SC,Daniel,Hampton,manager,58390
e7df4cd29ab5abab70fb0783ddb53987,4122,sao paulo,SP,Daniel,Howell,manager,57665
0432ead42b6c8a0bdf68154add917fdf,9320,maua,SP,Valerie,Wiley,top management,98847
7e959205cebc10adefcb331f934238a4,1223,sao paulo,SP,Ethan,Reese,senior,55298
2a261b5b644fa05f4f2700eb93544f2c,13660,porto ferreira,SP,Michael,Harris,top management,117308
f680f85bee2d253556ac91be391d2c82,6365,carapicuiba,SP,Andrew,Wheeler,junior,61312
3785b653b1b82de85ab47dd139938091,85640,ampere,PR,Jeffrey,Rasmussen,manager,102818
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG,Sherry,Blankenship,senior,58182
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,Christian,Wilson,senior,62857
dc120d932ddf9d4dfb6fd68beefda622,83010,sao jose dos pinhais,PR,Martin,Santos,senior,62402
6902157ee16728322d61a1321fa79e58,1026,sao paulo,SP,Linda,Mccann,senior,68341
f3041c2e75ec683697a6a5ea82192210,35680,itauna,MG,Autumn,Mitchell,top management,63217
c54679b132454625907c773d273d4126,11443,guaruja,SP,Haley,Allen,top management,55515
d26aa40b90272d4843d63be7c1462c8d,3065,sao paulo,SP,Carrie,Henderson,junior,123902
a2fa0bdc798ee84cdb08281337cf4fb6,88063,florianopolis,SC,Shannon,George,junior,88575
bd697db56ff8e7c9cd1abeb7f72029b2,3533,sao paulo,SP,Joseph,Hernandez,junior,107702
2aafae69bf4c41fbd94053d9413e87ee,91901,porto alegre,RS,David,Robinson,top management,66529
483ca627d131e18f988349b1655c0acd,13800,mogi mirim,SP,Joseph,Weaver,junior,82294
1a3df491d1c4f1589fc2b934ada68bf2,89224,joinville,SC,Richard,Walker,senior,118677
e81e1f9c3e762e620f3fb60a51499e16,89520,curitibanos,SC,Marcus,Peterson,top management,97374
4170f6a9367e6b5d6401d03ce6d54569,71906,brasilia df,DF,Gregory,Ryan,senior,124382
4e480be820e37de1444325ff358c9296,37410,tres coracoes,MG,Michael,Pitts,senior,125896
6560211a19b47992c3666cc44a7e94c0,5849,sao paulo,SP,James,Austin,manager,56416
3da38366e7bd9baf6369071f782ecdf0,60346,fortaleza,CE,Samantha,Brown,junior,87044
e3e290b38963293022cdcd6db8328103,1403,sao paulo,SP,Justin,Dickerson,manager,95977
70b52a4cfc823994561b00bad161b4ed,2727,sao paulo,SP,Mary,Vasquez,junior,53208
c1552b1dab6e6f760950368ae61fb600,12215,sao jose dos campos,SP,Heidi,Santiago,senior,119643
596849622429351f47b32e6cae1055ff,8710,mogi das cruses,SP,Adam,Smith,junior,77231
e6ffc9ac6a7adc9d16a1cfc2286dd546,2565,sao paulo,SP,Jose,Woodward,top management,84041
bf0045791395e66460eb04749c68672a,4256,sao paulo,SP,Jessica,Parker,senior,73691
718539d38d07dd351c76db862760e2e2,13088,campinas,SP,Shawn,Mccarthy,top management,55185
b76f4d90e85657a240495c876313adc5,13185,hortolandia,SP,Cheryl,Ferguson,manager,60218
979e9f8b5b39dd243a2550c8b05aecf0,4160,sao paulo,SP,Sheila,Mccoy,senior,120685
22a23e5ac7061fc538cc2a019afaaf16,30310,belo horizonte,MG,Veronica,Cabrera,senior,68290
0b90b6df587eb83608a64ea8b390cf07,87025,maringa,PR,Shelly,Adkins,manager,125123
9200e6ce317b67196b6b0bad4d4bd567,20771,rio de janeiro,RJ,Paula,Mendoza,top management,121322
4c60877808f4318ef1107fbeb8f89afa,12940,atibaia,SP,Nicholas,Roberts,manager,64807
3bb32fedaa74e4ad20f4ce067733bd31,88210,porto belo,SC,Stephanie,Burton,top management,122277
ae8bfdbf1c2a2a2dee92d799db0a31c6,85900,toledo,PR,Mike,Moran,top management,52801
1927cdb9fa74f5270097f6250e8e8f34,17511,marilia,SP,Laurie,Hall,junior,56353
8a87611c08849ffeeccab52aa798b6c7,82940,curitiba,PR,Jeffery,Mcintosh,junior,106178
679769a98cfcc6da877c8486ff1c13f3,35162,ipatinga,MG,John,Mcguire,manager,52880
acf974e4d5950ad143a247471b831eb9,95059,caxias do sul,RS,Gregory,Webster,senior,101094
20a7efa9721046319bdde5d60b6b5365,88790,laguna,SP,Jessica,Garcia,senior,68445
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP,Henry,Campbell,senior,107692
f3da5b2ff499efb8d4a6d371d175d7dd,2407,sao paulo,SP,Jack,Smith,senior,128062
436bf27f2f18474fc6047702e9f8a866,13041,campinas,SP,Daniel,Wood,junior,104181
d2f3e277560ed4c6361284429b00f037,12942,atibaia,SP,Brian,Carter,top management,103662
cd843d4cf8ef32827de0396605163ba3,36071,juiz de fora,MG,Lori,Santos,senior,64594
67883baaae6134ee81b271a542613728,1310,sao paulo,SP,Julie,Mcclure,senior,90837
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG,Michael,Leonard,manager,73796
05e107217c7266362fd44b75b2cd4cc4,5353,sao paulo - sp,SP,James,Gallagher,senior,89611
1acde099eb406aa220b1169b188b42da,2532,sao paulo,SP,Jacqueline,Wilson,junior,78083
d97df38225e5abadaff1e72cb72b823c,9560,sao caetano do sul,SP,Danielle,Bartlett,top management,89024
45213867cefbf2cd4c6177e10216a951,13603,araras,SP,Lisa,Williams,manager,115723
61b893c57e33626afb104d4112b1be76,37142,divisa nova,MG,Paula,Larsen,top management,107682
a420f60ff1aa9acc80d0e42959f2b313,5138,sao paulo,SP,Monique,Nguyen,senior,96340
ff4ea69c2a729e83e63c7579e4ef8170,7071,guarulhos,SP,Darryl,Mcknight,junior,89140
fa5fdc4e4bb6bd1009ad0e4ac4096562,9111,santo andre,SP,Brent,Leon,senior,54532
916748bc99315c2d202898ae58b1617e,18040,sorocaba,SP,Jeremy,Elliott,junior,68286
bc2ac6b95e1accce9858528ee566c17e,13085,campinas,SP,Joseph,Sanders,manager,52408
25debeafbce801fdd479539350185eee,17350,igaracu do tiete,SP,Robert,Casey,top management,112479
02c988090b766852e088c69d7fb3b551,13473,americana,SP,John,Schultz,senior,55226
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC,Morgan,Bell,senior,89348
ad97a199236354e53fcd91a5a913e9a2,88350,brusque,SC,Molly,Mason,junior,124889
3606774ec64634822d78dc2db6d37045,9510,sao caetano do sul,SP,Debbie,Alvarez,junior,65993
94165aea8a35c3c21499cbcae239b16c,38412,uberlandia,MG,Theodore,Freeman,top management,51522
c8665a4dd081a2c436b1cd921079d0d9,14750,pitangueiras,SP,Kayla,Francis,senior,105355
c7dcd301ecfe5ab7f778ac172cf74be7,30120,belo horizonte,MG,Trevor,Woods,senior,55072
6c17baf138731a4aaacc3210adf2037b,14400,franca,SP,Trevor,Thornton,top management,61125
50c361bcf670d16f6df4d52de3dff924,4131,sao paulo,SP,Deborah,Shea,senior,76945
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,Robert,Wood,junior,104131
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP,Yvonne,Nichols,senior,129376
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,Frances,Jackson,senior,53948
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP,Shawn,Horton,senior,55486
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR,Tammy,Smith,manager,110826
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,Stacy,Mathis,top management,67458
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP,Linda,Robinson,senior,88066
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,Nicholas,Stephens,junior,57138
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,Aaron,Garcia,manager,71604
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP,Jeffery,Howard,top management,128158
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP,Diana,Stewart,top management,127818
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP,Daniel,Rodgers,senior,114127
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,Lori,Golden,top management,62173
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,Karen,Santiago,junior,116401
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,Kirsten,Walker,manager,128809
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,Adam,Smith,junior,108380
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,Antonio,Haynes,senior,60636
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,Zoe,Bennett,manager,99736
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,Daniel,Cummings,junior,92373
9d213f303afae4983637247556438ede,14940,ibitinga,SP,Tony,Chan,manager,62408
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,Heather,Kane,junior,129657
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,Charles,Stanley,junior,119777
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,Darrell,Fields,senior,95143
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP,Matthew,Reed,manager,98997
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,Veronica,Johnson,senior,110886
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,Melissa,Tyler,top management,116913
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,Desiree,Mitchell,junior,67532
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,Claudia,Gibson,junior,122627
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,Jeffrey,Brown,senior,74524
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,Jennifer,Freeman,senior,81800
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,Richard,Mathis,top management,109141
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,Michael,Young,manager,73991
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,Christopher,Smith,manager,100073
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,Melissa,Holder,manager,67112
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO,Michael,Garcia,top management,74605
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,Andres,Reed,manager,96554
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,David,Reeves,junior,109957
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,Mark,Ramirez,junior,100674
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,Joshua,Curry,junior,119676
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG,Alyssa,Small,top management,94124
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,Joshua,Brown,junior,105586
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP,Sandra,Silva,junior,100584
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,Matthew,Walsh,top management,74730
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP,Stacey,Martin,junior,64205
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP,Edward,Willis,junior,125907
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP,Briana,Hamilton,senior,76304
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP,Bridget,Davila,junior,111940
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ,Bonnie,Black,junior,50064
4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,SP,Manuel,Buck,senior,98706
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP,Joshua,Davis,junior,65182
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG,Kevin,Hanson,top management,71424
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP,Sabrina,Harper,manager,80593
08f5819815f3d06545011850bd70f0a8,11075,santos,SP,Lisa,Petty,top management,51808
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS,Dave,White,junior,52866
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ,Anne,Meyer,senior,110137
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,Christine,Stewart,senior,73396
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,Karen,Coleman,senior,112851
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP,Grant,Taylor,top management,95542
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS,Brenda,Parsons,senior,107411
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR,James,Murray,manager,69021
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP,Terrence,Hall,senior,68507
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS,Pamela,Hardy,senior,101538
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS,Elizabeth,Tran,junior,126475
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,Travis,Duran,top management,53433
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,Tracy,Wallace,top management,56062
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,Michael,Klein,junior,85033
b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP,Richard,Thompson,top management,71531
83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP,Ryan,Robinson,top management,113108
570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP,Jeffrey,Ware,junior,71936
9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP,Michael,Cross,junior,114198
0af977692321d895349eded183341d28,11070,santos,SP,Angela,Erickson,top management,81678
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP,Laura,Bailey,senior,61229
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP,Roberta,Acosta,senior,63202
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR,Arthur,Castillo,junior,94198
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP,Donald,Harris,senior,125762
ace601496e211a664100321f038f50af,2372,sao paulo,SP,Marvin,Moore,manager,60430
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,Derek,Payne,junior,53414
966cb4760537b1404caedd472cc610a5,9920,diadema,SP,Paul,Keller,junior,118936
d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP,Laura,Gardner,manager,129869
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,Christian,King,junior,93864
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS,Corey,Myers,manager,106311
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF,Robert,Rogers,top management,68182
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,Rebecca,Griffin,top management,120159
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,Mark,Mitchell,senior,101282
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,Amber,Simpson,manager,108743
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP,Elizabeth,Lozano,junior,101229
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG,Ian,Mcbride,junior,71330
74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP,Jeffery,Hall,senior,124368
2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP,Amber,Sawyer,junior,78297
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS,Jenna,Henderson,senior,71346
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ,Briana,Davis,junior,99775
92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP,Jacob,Fowler,manager,60154
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP,Vanessa,Taylor,senior,80475
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ,Elizabeth,Bryant,manager,79824
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP,Jared,Johnson,manager,77728
5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP,Monique,Kidd,junior,100037
f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP,Brandon,Sutton,junior,90231
e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP,Kelsey,Morrison,top management,57223
a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP,Shane,Price,senior,57342
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP,Steven,Jordan,top management,119659
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,Stanley,Salas,manager,112820
1354d51653f645349064725ed204e85e,1230,sao paulo,SP,Brooke,Riley,top management,128773
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,Andrew,Lee,senior,105474
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,Nicholas,Robertson,senior,126052
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,Kyle,Holden,top management,124156
391bbd13b6452244774beff1824006ed,13082,campinas,SP,Briana,Sanchez,senior,74342
c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP,Michael,Hickman,junior,101813
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR,Stephanie,Turner,junior,69825
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP,Alyssa,Mcdonald,top management,101166
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG,Debbie,Barnes,junior,74747
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG,Jessica,Butler,senior,102625
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,Ryan,Carroll,junior,63313
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,Daniel,Bailey,senior,58035
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,Alexander,Sellers,senior,100072
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP,Jeffrey,Lowe,manager,127407
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR,Ashley,Kirk,junior,59450
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP,Craig,Pierce,manager,110351
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,Adam,Miller,senior,68725
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP,Christopher,Cole,junior,72626
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP,Andrew,Williamson,junior,90726
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,Martin,Gill,manager,55528
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP,Dawn,Golden,top management,110454
d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP,Elizabeth,Moore,top management,71493
dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP,Alexandra,Todd,top management,94499
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG,Elizabeth,Rowe,junior,96269
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP,Julian,Walter,senior,88434
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,Brent,Lewis,manager,78364
6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP,Jaclyn,Phillips,junior,80205
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP,Nicole,Newman,manager,71355
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP,Justin,Barnes,top management,54176
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP,Gabrielle,Brown,manager,119032
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ,Alan,Dennis,manager,74665
685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP,Karina,Riggs,junior,128352
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,Christopher,Williams,junior,50893
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,Tony,Dean,manager,93096
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,Diane,Butler,top management,120108
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP,Michael,King,manager,64559
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,Christina,Hernandez,junior,114779
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP,William,Johnson,junior,124569
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,Brenda,Walker,senior,85881
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,Robert,Wagner,top management,121201
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,Angelica,Thompson,manager,111238
72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP,Christina,Griffith,top management,63317
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,Chloe,Johnson,top management,119361
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP,Steven,Douglas,manager,89317
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,Karen,Dixon,senior,63671
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,Julie,Williams,senior,127948
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP,Stacy,Brewer,top management,119326
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP,Christina,Mata,junior,52223
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP,Angela,Spencer,senior,123480
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,Joel,Nguyen,junior,111284
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,Cynthia,Monroe,top management,92004
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,Michael,Romero,senior,120837
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP,Michael,Baker,junior,73466
c004e5ea15737026cecaee0447e00b75,2035,sao paulo,SP,Reginald,Carrillo,top management,51706
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,Michael,Snyder,top management,105698
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,Timothy,Salas,top management,121515
74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP,Paul,Brown,top management,126878
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP,Shaun,Hudson,top management,125961
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,Tina,Brooks,top management,129192
e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP,Robert,Navarro,top management,64383
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,Kristin,Padilla,top management,58722
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,Jason,Travis,senior,85919
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ,Steven,Miller,manager,62972
